track,artist,genre,valence_tags,arousal_tags
Lady With the Braid,Dory Previn,rock,3.4881656804733727,5.256331360946745
2,The Helter Scelter,punk,5.68,4.27
Vapours,Islands,indie pop,7.45,4.19
Cold Smoke,Tangerine Dream,electronic,5.88,4.05
Subway,Yeah Yeah Yeahs,indie,1.9466666666666663,2.54
What's in the Ground Belongs to You,If These Trees Could Talk,post-rock,5.437142857142857,4.095714285714286
Richard Pryor Addresses A Tearful Nation,Joe Henry,jazz,4.119,5.112
You (Album Version),The Paris Sisters,pop,4.0525,3.955
Requiem -- Introitus -  Requiem aeternam (Tomás Victoria),The Tallis Scholars,classical,2.645,1.74
Streethawk II,Destroyer,indie,1.7,2.785
My Ship,Masha Qrella,classic rock,7.42,3.17
Cinnamon Spider,Jack Off Jill,rock,2.526,6.145999999999999
Hurt Yourself,The October Country,rock,4.092608695652174,5.104347826086957
Hymn 2,Craig Armstrong,ambient,5.202386363636363,2.582954545454545
Undertow,Ane Brun,indie,5.09,4.21
Rolling,Elysian Fields,indie,5.7125,5.475
a bao a qu,Boris,metal,4.523333333333333,5.236666666666666
Easier Said Than Done,Shakatak,smooth jazz,6.826666666666667,5.656666666666665
Lucky,Trish Thuy Trang,happy,6.05,5.345
Travels,Pat Metheny,jazz,6.699090909090909,2.1218181818181816
Dream Narrator,Shovelbearer,electronic,5.792777777777777,3.79974358974359
Everybody's Changing,Keane,britpop,5.897499999999999,3.57175
Arrival on Dagobah,John Williams,soundtrack,4.333333333333333,4.2333333333333325
Wiosna,NicolArmarfi,soundtrack,6.205,2.87
Stuck Pig,Glassjaw,post-hardcore,3.819795918367347,5.746938775510205
Koanga: La Calinda,Frederick Delius,classical,7.123333333333334,4.25
Turkey Chase,Bob Dylan,folk,8.0,5.760000000000001
Magnificat in C major 1,Giovanni Battista Pergolesi,baroque,5.204285714285714,4.265714285714286
A Few Words In Defense of My Country,Randy Newman,classic rock,2.513333333333333,3.3233333333333333
Devotion,Stephen DeRuby,ambient,0.7722772277227723,0.6088118811881189
A Letter To Elise,The Cure,new wave,4.674653465346535,4.059405940594059
モモ,EMMIE THE STRIPPER,,7.45,4.19
Colorado,David Allen Slater,classic rock,5.807142857142857,4.434285714285714
Hard Times,Little Caesar,hard rock,3.85,5.64
Lonely Lover,Shaggy,reggae,5.140000000000001,4.745
Nothing'severgonnastandinmyway,Wilco,rock,7.45,4.19
That Musical Difference,The Halftones,nu jazz,5.565,4.77
Ringing The Bell,The Reds,rock,4.915,4.806666666666667
Other Side of Town,John Prine,rock,5.166666666666667,3.22
"Hold On, I'm Comin'",Sam & Dave,soul,7.250363636363636,5.317272727272727
Tonight (feat. Netsky),Danny Byrd,drum and bass,6.95,4.7
What I Want,Ane Brun,singer-songwriter,5.692,3.78
Deepest Days,David Helpling,electronic,5.434148148148148,3.430148148148148
Puppy,Netsky,house,8.296666666666667,6.3500000000000005
L1FEL1KE,Karnivool,progressive rock,7.57,6.1
Faites Monter,Alain Bashung,french,7.0,4.43
Heartstopper,Emilíana Torrini,folk,7.13,3.04
"Oh, Sweet Mary",Big Brother & The Holding Company,classic rock,3.2166666666666663,3.1088888888888886
Almost There,Delta Goodrem,pop,7.49,4.243333333333334
Birds of a Feather,Erutan,folk,5.323856707317073,4.507149390243902
Unreflected,Mazzy Star,alternative,5.57711111111111,3.5948888888888897
Gloomy Sunday,Elvis Costello,guitar,3.15,3.32
Pagan Angel and a Borrowed Car,Iron & Wine,folk,6.669999999999999,3.47156862745098
Simon Keeper,Cowboy Junkies,folk rock,5.163333333333333,3.466666666666667
Claustrophobic sting,Prodigy,electronic,5.095,4.805
From A Shell,Lisa Germano,indie,4.232200000000001,2.7048000000000005
Love You to Life,Grace Jones,pop,6.140135135135135,4.7224324324324325
True,Paul Anka,swing,6.271249999999999,3.036875
Alanis Morissette - King Of Pain,Alanis Morissette,acoustic,7.17,6.33
Wishes,Alpha,electronica,2.58,1.625
Ding Dong,Nellie McKay,singer-songwriter,5.743762376237624,4.057722772277228
Test,Citriniti,progressive rock,5.0,5.28
Alice,Mylène Farmer,french,6.182127659574468,5.593829787234042
Interpretive Reading,Desert Sessions,stoner rock,3.14,4.76
With Love,Hilary Duff,pop,7.528409090909091,6.101136363636365
The Man Who Couldn't Cry [Live],Johnny Cash,country,3.34,3.255
My Blood,Ellie Goulding,pop,6.834705882352941,4.691176470588236
Discipline,Leatherface,punk,3.34,2.185
Capstan Blaaagh,Christopher Moyse,,7.45,6.62
Communication Rite,Sieben,singer-songwriter,6.76,3.31
Floating Dolphins,Project Pitchfork,synthpop,3.4,5.57
Sometimes I Wonder About The Creator Of The Universe,The Debutante Hour,indie,5.371428571428571,4.3342857142857145
Give It Up to Me,Shakira,pop,6.977482014388489,6.008633093525179
Alienated (Earth mix),Earth Nation,trance,6.01,4.966666666666667
"Meanwhile, Rick James...",Cake,rock,6.205254237288136,4.298135593220339
Mandinga,Buena Vista Social Club,world,3.05,3.05
tears coming home,Sébastien Schuller,electronic,4.2942857142857145,2.5342857142857143
Little Ghetto Boys,Wu-Tang Clan,hip-hop,5.65,6.6
Throw You Down (Down For The Count Dub),Thelma Houston,piano,4.0,5.7
20 Years of Snow,Regina Spektor,piano,5.913714285714287,3.634571428571428
Make Your Mind Up,Chairlift,electronic,5.82,3.745
I Don't Want Love,The Antlers,indie,6.05135922330097,4.451456310679612
Goddess Medley,Reclaiming,dance,5.785,3.195
Whiskey Lullaby,Brad Paisley & Allison Krauss,country,3.5640384615384617,4.516057692307692
Strung Out Again,Elliott Smith,singer-songwriter,4.273854166666667,3.742083333333333
The '80s,Robbie Williams,british,6.416090225563909,5.413984962406016
Letters From The Sky,Civil Twilight,indie,5.84,3.581176470588236
Sereia,Suba,lounge,4.636981132075472,3.8025471698113207
The Buford Stick (The Legend of Sheriff Buford Pusser),Drive-By Truckers,rock,2.5133333333333336,3.3233333333333337
Johnny Patricide,The October Country,rock,4.092608695652174,5.104347826086957
Ain't No Sunshine When She's Gone,Bill Withers,soul,6.064615384615384,4.30974358974359
Real Love,The Twilight Singers,rock,4.973333333333334,3.3833333333333333
Empty Stairs,Saybia,rock,4.228,3.662
Other People,Prick,industrial rock,2.41,4.48
Shot at the Night,The Killers,synthpop,6.723012048192772,5.094939759036143
Halo,Kate Havnevik,electronic,6.674,3.514
It's time to go,Silentaria,electronic,2.91,2.41
Keep On Coming,The Planet Smashers,ska,7.45,4.19
Admit It!!!,Say Anything,indie,5.815,5.633172043010752
Trolling '98,Slogun,noise,3.44,5.63
Intro,Sevdaliza,noise,6.1,4.760769230769231
Astimelusa,Ataraxia,neo-classical,6.0458181818181815,4.164363636363636
Buick to the Moon,Cyann & Ben,post-rock,4.4,6.0
See Without,Jack Simons,electronic,5.37,5.19
Sparkle,Diana Ross,soul,6.43,3.665
We Are Family (Single Edit),Sister Sledge,disco,7.055000000000001,4.904999999999999
bOn aPpétIT,Katy Perry,pop,3.401579778830963,4.576793048973144
"Egmont Overture, Op. 84",Ludwig van Beethoven,classical,6.836666666666667,5.326666666666667
"Always On My Mind (Lange 12"" Vocal Mix)",SuReaL,circuit,7.375,4.975
A Positive Spirit,Marc Enfroy,new age,6.71375,3.571875
Sea Of Green,Slackbaba,ambient,3.57,2.513333333333333
"Yeah, The End",Yoav,indie,5.999402985074626,4.027462686567164
Good Advices,R.E.M.,rock,6.29,4.91
The River,Missy Higgins,indie,6.242300884955752,3.351238938053098
don't cry anymore,miwa,j-pop,4.94,2.93
Lapwony,Geoffrey Oryema,folk,4.4683050847457615,3.3415254237288137
The Prodigal Son,Two Gallants,indie,6.27,2.95
Movie Pot,Mitch Hedberg,comedy,7.068,5.122000000000001
Sno Cone Man,Adam Carroll,,6.65,4.77
I Run the Carousel,Teitur,pop,6.023333333333333,2.9766666666666666
Ready When You Are,Trapt,rock,5.09,4.21
Rainfall,Hungry Lucy,trip-hop,4.756090225563909,2.9790977443609026
Run,Vampire Weekend,indie,7.328333333333333,5.808333333333334
Flashball Racolage (feat. K-Lhyr),Umkra,industrial noise,5.045,5.015
Too Busy to Die,Bounty Killer,,7.56,4.62
Gone Too Far,Hundred Reasons,rock,2.53,6.2
The Winding Path,Kevin Kern,new age,6.702118644067797,3.790084745762712
late last night,ameobatube,ambient,4.016666666666667,4.633333333333334
Echo's Answer,Broadcast,electronic,5.74375,3.1040625
A Foreign Road,Lake of Tears,gothic metal,3.785,3.05
Look At The Light,Sin Fang,indie pop,7.16,3.83
Cold Fingers,The Webb Brothers,romance,7.45,4.19
20th Century Blues,Noël Coward,jazz,5.6125,4.46
93 Years On,Digitonal,ambient,7.017142857142857,3.3293650793650795
"It's Alright, Ma  (I'm Only Bleeding)",Bob Dylan,chill,4.298571428571429,4.008571428571429
On the Path of Wolf... Towards Dwarfhill,Blut aus Nord,black metal,5.545342465753425,4.54
Ленинградский рок-н-ролл,Браво,rock-n-roll,7.57,5.5
Speechless,Michael Jackson,pop,6.914239130434781,4.027934782608696
Strawberry Kissdown,Astrobrite,noise,3.44,5.63
Michael a Grammar,Broadcast,electronic,5.984528301886793,4.246226415094339
Serged,Mount Kimbie,dubstep,2.58,1.625
Fine Brown Frame,Lou Rawls,jazz,8.0,5.76
Verloren,Phorsicht,breakbeat,6.815,5.9825
Lust Is Another (Original Mix),RetroChuco,progressive house,7.8,5.25
10.000 Dancer,Anthony Rother,electro,2.225,2.43
Primal Mystic Substance,Exence,thrash metal,5.0,5.28
Swept Away,The xx,indie,5.875,2.8216666666666668
I'm In Love With My Car (1991 Remix),Queen,rock,5.235,5.9750000000000005
"How, Who?",Rivulets,,1.7,2.785
Walking in Memphis,Bruce Springsteen,classic rock,4.513333333333334,3.8633333333333337
Leave Me,Loveholic,k-pop,4.42,4.11
Break It (Case-27 Recycled Hotrod Mix),Essence of Mind,industrial rock,3.94,4.36
Medicine Man,The Residents,avant-garde,6.0600000000000005,6.025
Picasso Vista El Planeta de Los Simios,Adam and the Ants,pop,4.21,4.6
Waking Up In The Park,Chris Joss,lounge,4.935,3.24
Snowfall (breaks mix),Moonbeam,sleep,5.855714285714286,3.85
God Is a DJ (Monster mix),Faithless,electronic,5.408613861386138,3.841683168316832
My World Is Empty Without You,Diamanda Galás,experimental,4.414324324324324,5.86027027027027
New Town Animal In A Furnished Cage,XTC,pop,3.89,6.45
Meet Me By The Getaway Car,Larrikin Love,indie,6.868571428571429,4.281428571428571
Heartbreaker/If You Should Ever Be Lonely (Junior's Heartbreaker Club Mix),Mariah Carey,disco,5.58,6.13
Doors of Life,Isaac Shepard,piano,7.42,3.786666666666666
These Boots (Uncensored),Megadeth,thrash metal,2.628,4.71
Microphone Mathematics Remix,Quasimoto,hip hop,3.733333333333333,2.9833333333333334
The Trouser Press,The Bonzo Dog Band,folk,6.65,4.77
Pull The Sun,Danzig,,5.74,5.24
Apollo,Hum,rock,5.706101694915254,3.786779661016949
Stripped (Part Two),Christina Aguilera,pop,6.811546391752578,4.814845360824742
Reunion,Maxwell,soul,6.925479452054796,3.8872602739726014
0005,Hecq,electronic,5.0,5.28
Dear Prudence,Brad Mehldau,jazz,3.525,0.955
The Angry Angakok,The Residents,avant-garde,6.05,5.45
"Rachmaninov : Piano Concerto #3 In D Minor, Op. 30 - 3. Finale - Alla Breve",Martha Argerich,,6.435,5.985
Don't Call Me Pain,Pop Group,experimental,3.78,4.45
It Had to Be You,Frank Sinatra,jazz,7.128904109589042,3.883013698630137
"2,000 Watts",Michael Jackson,pop,5.005,4.509999999999999
Weekends,The Perishers,indie,5.308169014084506,3.3226760563380284
Mother Puncher,Mastodon,metal,3.890344827586208,5.722068965517241
Nuit Silencieuse,Kaada/Patton,experimental,3.4,5.57
Struck,Joe Henry,,2.374962962962963,2.289333333333333
Spiral Down,Cowboy Junkies,rock,3.31,4.305
Blood In The Cut,K.Flay,hip-hop,2.53,6.2
Vitrual World,The Verve,acoustic,3.05,3.05
Despair,Yeah Yeah Yeahs,indie,5.386,4.51
It Was Nice to Have Met You,Alexandre Desplat,soundtrack,7.753333333333333,3.77
Marriage,Gold Panda,electronic,7.514117647058824,4.992647058823529
Son of the Sun,Ethereal Pilgrim,electronic,5.638518518518518,3.822962962962963
그대만 있다면 (어느 멋진 날),Loveholic,,3.445,0.835
You're Not Coming Home Tonight,First Aid Kit,singer-songwriter,4.29,3.865
Clear,Nizlopi,indie,7.35,4.8
Stab,Planet Hemp,alternative rock,5.25,3.73
Do You Believe In Magic?,The Lovin' Spoonful,classic rock,7.23089552238806,4.991641791044776
Beauty 2,Ladytron,electro,5.073333333333333,3.536666666666666
Motet - Sicut cervus,Giovanni Pierluigi da Palestrina,renaissance,6.8,4.05
Boulevard Of Broken Dreams (Single/Album Version) [Explicit],Green Day,rock,2.67,4.37
I'd Be Broken,Sophie Zelmani,pop,7.56,4.183333333333334
Imnul Europei de Rasarit,Cristian Buica,,6.21,3.5
have you passed through this night,Explosions in the Sky,post-rock,5.881153846153846,3.9140384615384622
A Woman In Love,Joan Armatrading,blues,4.298571428571428,3.4985714285714287
St. James Infirmary (Album Version),Isobel Campbell & Mark Lanegan,folk,4.4,6.0
Ryte,Jurga,pop,6.986666666666666,4.703333333333333
Tease Me,3T,soul,6.307409836065573,4.803344262295083
Fragile,Poets of the Fall,rock,6.128029556650247,4.197192118226601
Wishful Thinking,Carole King,,4.048,3.216
If You Want It,Rough Trade,classic rock,2.513333333333333,3.3233333333333333
Eleven,Mr Cooper,trip-hop,3.15,3.32
Rhythm Dies,Planes Mistaken For Stars,hardcore,3.585,3.165
We Were Gonna,Dengue Fever,indie,7.55,6.9
Secret,Maroon 5,pop,6.284575163398691,3.9537254901960783
Live Like You're Dying,Lenka,indie,7.000270270270269,3.035765765765765
Daisy,Lifetheory,piano,6.87,4.16
The Fight,Azar Baksh,guitar,5.642,3.978
"Ni-Haj, Ni-Houh",Stepghost,electronic,4.2725,3.9075
Carried Away,Passion Pit,pop,8.052526315789475,5.683684210526316
Angel (Azima Remix),Rene Dale,uplifting trance,7.375,4.975
since i dont have you,Guns N' Roses,rock,6.427500000000002,6.377058823529413
Catedral,Zélia Duncan,mpb,7.453793103448276,4.950344827586207
Clear,Cranes,shoegaze,3.917910447761194,2.783582089552239
God Gave Me Style,50 Cent,hip-hop,6.95,4.7
In TV Veritas,Olga & The GangBand,comic,7.5,4.3
Numb,Marina & the Diamonds,indie pop,5.366136363636364,4.514545454545455
Memory Repeating,Prurient,noise,3.44,5.63
(What a) Wonderful World,Art Garfunkel,folk,6.4670000000000005,3.533
"Peach, Plum, Pear",Joanna Newsom,folk,7.170377358490566,4.578679245283019
Right Now,"Samuel Berney, the band",acoustic,3.05,3.05
Pracuję,Akurat,ska,3.63,4.64
Open Arms,Elbow,rock,3.2299999999999995,2.705
Running,Jessie Ware,soul,7.433333333333334,6.408333333333333
Hey Man (Now You're Really Living),Eels,indie,7.680852713178296,5.312558139534884
Vulnerable (Ft. Travi$ Scott),Tinashe,r&b,3.86,3.025
Down On The Street (Remastered LP Version),The Stooges,rock,3.85,5.64
Mary Goes to Jesus,John Debney,soundtrack,7.42,3.17
Brazil,Juliana Meira Valle,,4.22,3.86
Can You Forgive Her? (MK Bicycle Dub),Pet Shop Boys,dub,4.0,5.7
Moon Song,My Bloody Valentine,shoegaze,3.5748148148148147,2.434074074074074
A Nervous Tic Motion of the Head to the Left,Andrew Bird,indie,6.639264705882352,4.358823529411764
The End of an Era,.hopesfall.,post-hardcore,5.763521126760564,4.4873239436619725
My Heart With You,The Rescues,indie,6.627329545454546,3.553579545454546
Fight Against The Hours,Lene Marlin,pop,4.047615894039735,3.0174834437086093
Enough to Believe,Bob Moses,,5.41,3.555
Final Form,Everything Everything,indie,6.5125,4.465
Drunken Lazy Bastard,The Popes,,3.05,3.05
"twinkle, twinkle",L'Arc~en~Ciel,j-rock,6.917058823529412,4.561176470588236
Rape,Pharoahe Monch,hip-hop,6.84,3.81
Track Rabbits,Fruit Bats,indie,6.651999999999999,3.986
Lovely Day,Bill Withers,soul,7.47357142857143,4.680178571428572
Country Comforts,Rod Stewart,rock,7.57,5.5
"Speak Plainly, Diana",Joe Pug,folk,7.405,5.25
Haec dies,The Hilliard Ensemble,medieval,6.95,5.0
Until You Tell,The Softies,indie,5.9025,3.015
God Is God,Steven Curtis Chapman,christian rock,6.086666666666668,6.010000000000001
Closer To You,Brett Dennen,folk,7.77,4.14
lonely,Ne-Yo,hip-hop,2.385,3.93
Ти,Нина Николина,pop,6.84,3.64
Half Life,Wendy Rule,new age,5.785,3.195
Honeysuckle Rose,Anita O'Day,jazz,6.635000000000001,5.17
Changes IV,Cat Stevens,singer-songwriter,2.91,2.41
Rock and Roll Mops,Henri Salvador,,6.65,4.77
Leave-takings,The Provenance,metal,3.3,4.63
Eirik synger,Hamu(e)mon,rock,5.57,4.24
Forever Dolphin Love,Connan Mockasin,experimental,3.415,4.19
dream two,manni hoodpierce-clitzer,spoken word,5.15,4.0625
Cold Nights And Rainy Days,The Last Electro-Acoustic Space Jazz & Percussion Ensemble,nu jazz,4.82,4.1
Soul Song,Grey Daze,grunge,6.27,2.95
Lord of the Shining Crown,Herbst9,dark ambient,6.05,5.45
King of All Excuses,Staind,alternative metal,4.495,5.805
Move Me,Gudrun Gut,electronic,7.63,5.89
Ask The Dust,Soulsavers,electronic,3.7505434782608695,2.7871739130434783
Hideaway,Ivy,indie,6.8588135593220345,4.247627118644068
Cenere,Renato Ventura,world fusion,3.730952380952381,3.493968253968254
I Won't Let You Down,Audio Bullys,electronic,7.685,6.105
Raped Embalmed Beauty Sleep,Demilich,death metal,5.0,5.28
D.2. Boyfriend,The Moldy Peaches,indie,7.41,4.6725
Человек Не Спал,Сплин,rock,7.195,4.465
Covered Earth,Mis-Taken,rock,4.85,6.265
The End (Bodybangers Remix Edit),Reckless,electro house,3.09,5.18
Believer,Ben Kweller,indie,6.690438596491227,3.747894736842105
Cosy Prisons,a-ha,pop,3.280434782608696,3.51945652173913
He Loves Anna,Waltz for Debbie,swedish,5.435,4.55
Black Procession,Magyar Posse,post-rock,5.17,6.59
Waxoil,Solesystem,progressive trance,5.62,3.895
The Poet and the Muse,Old Gods of Asgard,rock,4.39,3.93
"Concerto No. 2, Op. 18 in C Minor: I. Moderato - Allegro",Sergei Rachmaninoff,classical,4.21,4.6
San Quentin Blues,The Soulsavers,,6.32,3.23
Dum Dum Boys,Iggy Pop,punk,4.512564102564102,3.4946153846153845
After Dark,Tito & Tarantula,soundtrack,5.371160714285716,4.805803571428571
Every Time the Sun Comes Up,Sharon Van Etten,indie,4.91,4.7700000000000005
Child,The Unwinding Hours,indie,2.37,2.1666666666666665
Holland,Sufjan Stevens,folk,6.246634615384616,3.512980769230769
Lucky (featuring Colbie Caillat),Jason Mraz,soundtrack,6.3275,4.26
Les Portes De La Nuit,Taraf de Haïdouks,gypsy,7.55,6.9
Blow My High (Members Only),Kendrick Lamar,hip hop,5.831584158415842,3.62029702970297
03 - Conquer All,Behemoth,death metal,2.602692307692308,4.56923076923077
Pk757,Ges-e,drum and bass,7.55,6.9
Mic Like a Memory,Kno,,3.15,3.32
02 Dismiss the politics,ZX Spectrum,metal,5.0,5.28
New Reno,Mark Morgan,dark ambient,6.57,5.04
Till Death Do Us Part ...,Heard,alternative,5.834444444444444,4.724444444444444
Nice One,Jackie-O Motherfucker,experimental,5.7325,4.3225
Paper Doll,the Mishap Crew,swing,6.636666666666667,4.463333333333333
Bud and Bossy,Ken Clinger,,7.81,5.33
Collective Mode Feat Asian Dub Fondation,Leeroy,,4.16,4.88
Subhuman Race,Skid Row,metal,3.85,5.64
Tiny Cities Mades Of Ashes,Modest Mouse,indie rock,5.016666666666667,3.043333333333333
Kessel,KiEw,electronic,1.97,2.18
Irish Mass - 2 - Gloir (Gloria),Gilles Mathieu,celtic,6.275,5.9
San Francisco,Alkaline Trio,punk,4.525714285714285,4.082857142857142
Toxic Dart,Jaga Jazzist,nu jazz,6.45,6.95
Harm of Will,Björk,electronic,6.492875000000001,4.1105
Dice,Thomas Dybdahl,pop,5.89,4.45
Shuffering and Shmiling,Fela Kuti,afrobeat,4.112,4.106
Slice Where You Live Like Pie,Don Caballero,math rock,3.58,5.14
Looking Out my Backdoor,CCR,classic rock,7.102857142857143,5.863174603174604
Home Sweet Home ['91 Remix],Mötley Crüe,hard rock,3.85,5.64
Summer Dust,The Love Language,indie,3.595,2.4
Not The Life,Manboy,rock,4.26,5.335
My Way Of Giving,Rod Stewart,classic rock,3.05,3.05
With Plenty of Money and You,Count Basie,jazz,6.650000000000001,4.77
Love Junkee (feat. Cameo),DJ Cam,trip-hop,7.25,2.49
Across the Lagoon Nebula,Ethereal Pilgrim,soundtrack,5.638856825749168,3.823817980022197
Gnostic Anthem,Coph Nia,dark ambient,5.4,4.23
Human Fly,The Dead Brothers,alternative,5.565,4.7700000000000005
Fairy Queen,Ruth Barrett,dance,5.785,3.195
Pimps of Gennesaret,Grand Belial's Key,black metal,3.08,5.87
Suicide Season,Bring Me the Horizon,metalcore,4.531428571428571,4.211224489795919
Willie & Laura Mae Jones,Dusty Springfield,soul,6.32,3.2299999999999995
So Real,Jeff Buckley,rock,5.988130841121494,4.937196261682241
Comfort ye,Georg Friedrich Händel,baroque,6.95,5.0
Uważaj,Cool Kids Of Death,rock,7.366666666666667,5.51
The Perfect Drug,Nine Inch Nails,industrial,6.638235294117648,5.470980392156863
We Are The Winners (Original Version),LT United,eurovision,5.42,4.39
(Mama) He Treats Your Daughter Mean,Ruth Brown,rhythm and blues,6.0,6.57
Portal Cling,Skerror,noise,4.754285714285714,5.014285714285714
The River,Chromatics,electronic,4.454,3.32
Heart,Beatkonexion,lounge,6.880000000000001,5.409999999999999
Walk a Mile in My Shoes (Henrik Schwarz remix),Coldcut,electronic,7.35,3.475
Zodiak,Macabre,metal,2.6566666666666667,2.6633333333333336
Cruz,高木正勝,jazz,6.609999999999999,2.787142857142857
Straight Path,Bright on Red,indie,6.84,5.0
If I Lose (outtake),The Band,rock,3.05,3.05
Breaking Up,Classified,rap,6.795,4.545
We Know Who Our Enemies Are,mewithoutYou,post-hardcore,3.63,4.64
Clementine,Elliott Smith,indie,5.380344827586206,3.2361379310344827
Hold It Against Me,Britney Spears,pop,7.161194029850747,5.992238805970148
Mother Protect,Niki & the Dove,indie,6.873333333333333,4.816666666666666
A Night to Remember,Cyndi Lauper,pop,5.2075,3.14
Work In Progress (Growing Pains),Mary J. Blige,chill,6.1066666666666665,3.6266666666666665
Iron John,Alphaville,synthpop,5.35,5.83
Cognitive Modules Party II,AGF,electronic,6.32,3.23
Agoria - Kofea,Phil K,progressive house,5.37,5.19
If You Go Away,Emilíana Torrini,trip-hop,1.5614473684210526,1.868157894736842
Skin Against Skin (Featuring D,DJ Krush,trip-hop,6.478571428571429,4.543285714285714
Empty Bottles,Ben Watt,acoustic,2.195,1.105
Blow,E-Z Rollers,electronic,4.82,4.1
Rounds,Lamb,trip-hop,5.016,3.01
Koran Angel,Lone,electronic,6.68,4.37
Koran,Delerium,ambient,2.62,2.0
Garden,Asteroid,stoner rock,2.625,1.865
Strings of Nashville (instrumental),Pavement,alternative,3.05,3.05
I Came to Your Party Dressed As a Shadow,Piano Magic,experimental,4.63,3.6857142857142855
The Only Way To Be,Save Ferris,ska,5.2727272727272725,3.796363636363637
Clean Getaway,Maria Taylor,indie,5.565625000000001,3.6721875
Seasons Of Black,End of Green,gothic metal,1.05,1.106666666666667
Dedicated To Extinction,Despised Icon,metalcore,5.0,5.28
When She's Near,Fiction Family,folk,7.19,4.363333333333333
Inerrant Infallible (Black Ships At Nineveh And Edom),Current 93,noise rock,4.4,6.0
Re-(Eve)olution (Ostrav remix),Deform,industrial metal,2.52,2.3633333333333337
Take Me Home,Dream Disco,disco,3.5033333333333334,3.333333333333333
Rip It Up (Intermediate Edit),Orange Juice,indie,6.81,4.33
Babylon,Triston Palmer,reggae,3.89,6.45
O! Nie rób tyle hałasu,Maanam,rock,7.57,5.8
LOVE NO CRY,中島美嘉,,7.76,6.225
Taga Tameno Sekai,志方あきこ,folk,3.498111510791367,4.252356115107912
I My Me Mine,POLYSICS,electronic,7.568421052631578,5.7710526315789465
Lock Your Door,Lydia Lunch,no wave,6.81,5.14
No Sign Of It,Natalie Grant,pop,7.732499999999999,5.1450000000000005
Haunted House,Leon Redbone,rock,4.67,4.7275
Sleep in My Arms,Sally Shapiro,electronic,5.278181818181817,3.4205194805194803
Meanderthal,Torche,stoner metal,5.65,6.6
black bloc,Chrysalide,industrial,3.785,3.05
Things'll Never Be the Same,Bowery Electric,shoegaze,5.261,3.417
Djigui,Issa Bagayogo,world,7.55,6.9
Take Me as I Am,Carly Simon,pop,3.625,2.825
Goodnight Jack,Saint Etienne,pop,4.893694581280789,3.544778325123153
I Keep Forgetting,Michael McDonald,pop,4.4,6.0
"Love Me, I'm A Liberal",Jello Biafra & Mojo Nixon,punk,5.42,4.39
Nothing Was Stolen,Phosphorescent,,6.0,4.45
Inside Out (Can You Feel Me Now),Reveille,metal,4.32,3.55
Call It a Ritual,Wolf Parade,indie,3.3999999999999995,5.569999999999999
Dead Poeticdimmer Light,Dead Poetic,alternative,4.395,3.945
Land's End,Patrick Wolf,indie,7.227499999999999,4.217499999999999
Venus Bound,Unknown Hinson,country,3.905,2.665
Moonlight,Ariana Grande,pop,7.4575657894736835,4.701249999999999
untitled (Njósnavélin),Sigur Rós,ambient,4.793333333333333,3.2
Mars Bars,The Undertones,punk,7.0425,5.075
Didjital Vibrations,Jamiroquai,acid jazz,6.2295,3.2877500000000004
The Parting,Dominic G. Ward,indie,6.57,5.04
Hummingbird,Born Ruffians,indie,7.725384615384616,5.527692307692307
Be Still My Heart,The Postal Service,indie,7.105945945945947,4.27063063063063
Selassie Is The Chapel,Bob Marley,reggae,5.49,4.035
The Circus Is Leaving Town,"Campbell, Isobel & Mark Lanegan",country,2.938888888888889,1.9333333333333331
Cheerleader (Felix Jaehn Remix),Omi,pop,7.5,5.653333333333334
Acoustic Time,Norman Brown,smooth jazz,6.914705882352941,2.678235294117647
Goin Home,Dan Auerbach,rock,5.321748251748251,3.3586013986013983
Comforting Prejudice,Beneath the Massacre,technical death metal,5.144444444444444,5.573333333333333
Rain on Me,Cyndi Lauper,singer-songwriter,3.63,1.275
The Rooster,Big Boi,hip-hop,4.19,4.55
Hey Faggot,The Ropes,dream pop,3.864571428571428,3.519142857142857
I Don't Say Anything,Honest Bob and the Factory-to-Dealer Incentives,,4.32,4.27625
Stan [Live][*],Elton John/Eminem,rap,6.32,3.23
Off the Chrome,The Demigodz,hip-hop,6.84,3.81
Smack,Coleman Hawkins,swing,8.0,5.76
Dreamer,Isbells,folk,6.536666666666667,3.4
Yellow Bamboo,Kraan,krautrock,2.86,2.045
Mutineer,Warren Zevon,rock,2.5133333333333336,3.3233333333333337
SexFactor (Feel Good This Summer Remix),St Michael Avenue,club,6.448863134657837,4.8482560706401765
Betta Listen,De La Soul,hip-hop,7.25,5.65
bang bang,Ania,pop,7.527659574468085,6.13936170212766
All Of My Love,Led Zeppelin,classic rock,7.053870967741935,3.989354838709677
Semena Mertvykh,Boards of Canada,dark ambient,4.414999999999999,5.19
It's a Man's World,Karise Eden,,6.32,5.13
Air of December,Edie Brickell and New Bohemians,rock,7.087999999999999,4.0280000000000005
Now You Know Better - Mondo Grosso W/ Amel Larrieux,Mondo Grosso,ambient,7.02,5.193333333333333
Hypersurface,Dopplereffekt,electro,4.585,5.25
Land Beyond the Sun,Flying Saucer Attack,experimental,2.625,1.865
Rabbit In Your Headlights (w/ Unkle),Radiohead,,3.95,5.57
Surfing the Surface,Tim Christensen,rock,5.11375,4.03625
Gnome Guy,The Daily News,,6.65,4.77
Mary's theme,Stelvio Cipriani,soundtrack,5.83,7.27
Glow,Katy Rose,electronic,7.63,5.89
